,merchant_id
1108,968914e4-3ece-4a56-b95a-27666afedeb3
1109,50b966cd-5400-41dc-8dcd-dbc2fd97cc92
1110,08f4f809-fafc-4123-8a7d-a0ab650b27cd
1111,98b850d7-13b8-4a3b-9369-b4c10322002b
1112,4c2bef46-6b43-4b1b-be8f-240c86b8035c
1113,78706e2c-6904-4f24-a43d-9bc9b2c49e4b
1114,e2f60095-8c17-4069-bbcd-a9256238b34f
1115,5ef086e6-3b62-4a1e-967e-1d6c733b554b
1116,b06e1ff9-4b61-4cec-b78a-eae9c8e2bb70
1117,c30b53dc-f76d-4850-af12-824fc0976589
1118,f8a06431-170e-406c-bcae-9f705557f9a8
1119,29d82c94-2c19-43d1-be59-3f99921059e1
1120,62eb2c20-ff3d-43ae-ae2d-925a05c39f02
1121,0c1ffe7f-8a0e-4d5f-b91d-78577b9b40a2
1122,a9628aa8-2286-4201-88f6-28f2ae0c12b0
1123,16f0ab84-0c98-415c-8314-a72bd05cced1
1124,a83cc4b9-cc95-4f83-b47a-d3a67eb87967
1125,1dfcf039-ccaa-4974-bdd0-ca6e348eb2eb
1126,4d218962-62cb-45d1-89a2-b1a49c02a8d8
1127,c6879eaa-1cb9-4057-aa12-47d2d4c3ac4e
1128,d3a6299c-38b6-44d7-9dda-0aea7c6476f9
1129,7c7472f6-c302-4cf0-85d6-4acbf48ddb06
1130,812dd3a5-ff7d-4ddb-b08d-578e7ea2449d
1131,5831d0ea-140f-49e1-afce-f64cf7dde078
1132,5f830402-b690-4812-9b9b-480bc58bed08
1133,416a7cbf-3853-43f0-b8d6-dfd20f0b4301
1134,bf78c4a2-a256-4e77-a17d-e889a47ac204
1135,2b50255f-71be-4cb4-acd7-1bf1ad15391c
1136,769a3b32-c71d-4e07-8ff9-539b579324f5
1137,072aacff-7e3c-499e-b00a-052a6ee882f7
1138,7136175d-4f8a-466f-83fd-36705ceb8cf6
1139,c287e5be-17a3-49ad-80ef-3bd295033671
1140,bce20df2-d87c-40b3-b4b3-0b01d1e7a902
1141,b41dff2b-f395-418f-a84c-373dcb9f10de
1142,10a7f6e6-cf60-4c99-8021-004293e7509f
1143,d960a5aa-a4e2-48a6-bb42-0c30df5ab69f
1144,b462d997-f440-4b25-8da9-a02bdc53d4f1
1145,011c51e1-953f-4600-87b6-9414d0675422
1146,8f35974b-2a49-4519-9635-d9c716b1991d
1147,935836d0-4b82-4fd8-82fc-4857007610a3
1148,47d798c2-0259-4648-93cd-6f173464cf93
1149,4bc0e750-4818-4aec-af42-3be72ef0de7b
1150,2c7c42ec-73a2-479e-8e2c-0f84cba09a76
1151,9eee8fac-e82d-4df1-b380-066ed55f7782
1152,46a04124-f584-48d8-a1b9-b37f0baefc3e
1153,198c2a0c-3eb7-4e5c-9c0e-5e9b4ff99a90
1154,53b7b6f1-1698-4028-a38c-e0eb2cb8ef1c
1155,1aba8377-fcb4-429a-a91b-e2321d39934c
1156,c023a991-ed3c-42d9-8064-7a5c9d9fdc26
1157,bfbd3275-116a-4319-bab3-4901b7bae8e8
1158,1d5fcc47-f73b-4e3c-b111-56221a1b3384
1159,a3f93fa7-660c-4ae2-9388-e3061750582d
1160,efbb9b50-63af-4660-bb5c-37e05fca9f3f
1161,445529ac-db9b-4fce-a4e4-a389e6d09f91
1162,0d338c2f-cf2d-4f14-ae19-e9f79c5f90aa
1163,944d7ebc-3594-4022-a560-a7436d4f4d15
1164,a27c7ed1-6b31-438f-a536-6e18852c7dbf
1165,2ad77476-1279-414b-9793-7744c8c19306
1166,2bbe7254-003f-4845-8b74-2dcc6baa3fc0
1167,9d3c52cd-6479-45c6-b550-c99c23112624
1168,d7effe6e-ecfb-464b-aab6-6bb1390ffe97
1169,5d340b94-d239-4bab-934e-28015baadb08
1170,1636b21a-186b-4139-b6f0-14495992bed4
1171,20fab51c-fa45-4c52-9b15-8fa53c9fecd7
1172,6cf56f91-9c53-4cfa-b945-000628ec0508
1173,fa43d725-c2db-4cd7-ad02-330a82df07d8
1174,7a3a3af1-2664-4373-b806-a3e579e95194
1175,1f67fe13-88de-4730-a94c-3ccd989930a2
1176,9d225e05-23d6-4e29-acc8-8c09e251c22c
1177,8f271d41-1e27-4514-9cec-4d1290f729eb
1178,20f49fac-03e1-43fb-a497-d2463bc779a5
1179,f4ae589f-2e4c-4329-acec-19a947c4c73b
1180,725a8e6a-b84b-4de0-95ec-b877ab323fee
1181,2a87bd94-e8d2-4e41-9e05-d0d99505d414
1182,4cedbd15-1d1e-4a81-b568-afcd252b24a0
1183,8527fb30-cc8e-415a-9008-9a30c9739cb1
1184,187bc0a4-053a-414d-9ff3-af7d49ef536d
1185,6354fdd7-4032-4c81-b13a-bf4bd916bb2d
1186,690cc41c-767b-485d-86cd-eb79f4020a03
1187,bcc8035c-6300-4953-b19d-ca2ec063162b
1188,4d613acf-1427-4196-9015-db1aeecd287a
1189,4890e28b-05ec-44f2-9ab0-bb2e7348c756
1190,faf8ddf3-25d6-4ee2-9254-158c65a13232
1191,dbc85115-6239-4bf2-8379-ece6d7a66ac9
1192,812729f9-ab3a-4762-8d25-b9e678d96abc
1193,c51ef0f5-d6ef-4b80-8217-cd059aee74e1
1194,3c5792dc-ccd0-4761-b8b1-8904406a002b
1195,cd049966-32f3-49df-8a55-1f9809d05e80
1196,965846ff-f4cb-4aff-b0c7-72b2e3cb7762
1197,04a5df97-f0a8-4003-a9ea-50191babbdb0
1198,17d7f8e6-549e-467e-8c93-64cbe5d289d0
1199,8459ed02-90ac-4396-9c96-2e342816d45c
1200,1f8079f6-0f6c-4cec-8a73-393287dbca00
1201,1ba5132e-e112-4048-9313-a8af0efeedec
1202,b8e909a7-ce93-4615-872e-16a365897290
1203,5de37acb-2c49-4023-9a6c-c460d60d3574
1204,6a75ccfd-d953-4f7a-b8a2-73cbb358e86d
1205,95064b95-235e-43e6-9964-aae0157ba5a4
1206,3e2442b6-9e5c-4c09-9782-a7139d4bfe49
1207,0b92c9b2-0029-4ceb-b77f-25444aa10c5a
1208,7a8bd56c-d50b-4b51-8bcb-cf09dc3b124e
1209,5cd13a16-b6cc-46d3-b5c4-18e4f10114ac
1210,86cd6e04-59b1-4604-8a73-3dcd291edc0a
1211,1af41466-63c6-49e8-aa67-daf5a959bf88
1212,90bb6f66-a4c7-449e-9242-a0e26209f94f
1213,bbf16eba-77de-40e7-adf1-edd981936615
1214,452fea06-c6b6-43ac-953e-b90c93a4d3b6
1215,9e4162e0-3e99-4a94-a80e-0b1e1b842f08
1216,d1b58061-e843-436f-81c9-f23508d9ba52
1217,eeda9bcd-4ada-449a-8851-150fd704c328
1218,dd2f7c66-f3f9-4b71-bde3-3f86cbef3b12
1219,7e7c5bf8-10af-438f-9441-2e3baf6e0c94
1220,0c9a9567-20b6-4917-8e4e-df4b42940e3f
1221,a41c062a-2513-4791-8271-631d12033398
1222,33811363-abb7-4590-87ac-5ce712c58608
1223,da6d4fb2-f5dd-4dcd-b066-b487e1238943
1224,dd0cc5ff-c82e-4ad9-adf5-b21d7a8b9ae6
1225,d1eb59dc-1878-4f0c-ae70-99221c4389f4
1226,bd30bd03-b96b-4c7b-8a63-c18105e1d6be
1227,74991e65-5c75-42fc-8d01-ae06d2d66179
1228,9358b9cb-5ec2-41a2-847d-86037c599981
1229,19e5d2d7-988b-44ff-a1b0-7523717189c3
1230,c979d77c-5fac-48a9-8719-29a8b33d6484
1231,7ccaa951-2249-4cb4-8677-5e881a0d599d
1232,e04a7611-573b-4a2b-a954-febef3fb597e
1233,e003ceab-8aad-4d34-9e6b-b14887e50027
1234,69faaa73-3311-42dd-841d-0162aebf1662
1235,efa26eca-2cde-4d14-8557-65d69e245397
1236,4aa2f5c6-8f6f-4d4d-b2d8-fe7b630250c6
1237,07a1c4d0-e3da-4e6d-a882-d11211619bc9
1238,3c2fdebb-595a-4706-80cb-95eca94ff4ed
1239,7e27676f-257b-4ba0-8b42-3ce25f39d036
1240,d6951a26-bf13-4d8c-aba7-627777f614bb
1241,0589c075-346a-481e-a7cb-0ed96c406669
1242,79b26d70-74d5-4f1c-a5d0-91650431eeac
1243,23cb82c8-9cb1-42dd-9cca-5063f245c90d
1244,f3192528-53d8-4e5d-ac01-0505f24ac559
1245,feed6385-8a93-430d-bed2-ba5d01c50f2d
1246,f66fce2b-75b5-494a-8e48-5f40253e5c0f
1247,f69cc4ef-7fbc-4c83-a40f-c07f54ae7fc1
1248,c59efbe6-e282-49dd-8fa7-84313c84d46f
1249,00a5bc50-0146-48d7-91ee-966e8be89c0b
1250,cebc217a-60a9-4a09-9c52-3852108f5c2d
1251,afbd9fcb-42d2-47b0-84b7-cca21a4ec431
1252,eff3a2d0-61ab-45af-9b7f-9b304f2e87ee
1253,242bac79-ed26-4407-9119-6ddda7dcd18b
1254,789f32af-0fbe-4102-a364-1033fa3aec85
1255,328b4301-ddf2-495c-94fc-7f1cf84340be
1256,889d1da4-9b1a-4e33-a8a5-3632916adf2c
1257,4910d30d-0e61-497d-b829-3deac4033aa7
1258,4841e92a-0a02-44bf-9b7d-e274ff1a4d65
1259,d121c0e2-07ac-4732-8f93-a5410f2df156
1260,e58a6e08-d5dd-4146-9b9b-6aedd7e98905
1261,78cd8c14-6242-4d07-a49f-af519ac27d02
1262,289ac334-a1d3-4639-9401-a48392a8ade8
1263,a3eb712f-444e-4eeb-9da0-99474eed4e1b
1264,294fb091-b541-432e-82b9-61547f7dfa63
1265,d7f1dad8-5163-4eb4-9a96-f83778298a0a
1266,ef31d697-3d29-4f5b-b21a-98ceda056248
1267,e15f0c00-41ea-4bbb-b1d3-ecb9c21a7abb
1268,d2ebeccc-21f5-4709-a684-a5dc6ae25e8f
1269,d443739e-46ec-4c81-ace3-995c012ae13a
1270,8902f350-190c-43a7-b8cf-8784e654c6fb
1271,3c5b0f0a-c9a7-4728-afd2-ad2057375228
1272,b9510d80-80d9-4fe5-b712-523881bfff75
1273,9980b7fe-3d5f-4aee-9ed0-74f4b050a175
1274,688fbc1d-a902-4b53-9eb6-e07b4a0e46b1
1275,63717f63-73be-48fe-a9e6-9aab3dc5ad55
1276,d6da0a73-531c-4df4-9afa-90c883149a9f
1277,e41f586a-06bd-4abb-84f7-d6687b68e745
1278,ece151d2-3e52-4c95-b47c-38cc75b4a517
1279,30b7c23d-ddcf-4cdd-b60f-af96e58acd4a
1280,80f166c3-439a-4309-8c95-038524bb1426
1281,e4526954-72c6-42d9-a71f-ebf9eca9aa43
1282,0a677d71-967c-4aa1-b23c-98a70786e501
1283,1e91bba1-0d71-4f5b-9fa0-a42a994810d5
1284,f2111cef-4de4-45c7-8bb5-17639c3d5662
1285,4bcca166-bd6d-4b59-a0af-06080681e3fb
1286,985dd446-a4e7-4690-a0fb-1a4aeac93952
1287,6d7ab2fc-2496-4747-b772-3cc637966896
1288,960dca6f-a94c-4215-9d2b-d3f3e91e5447
1289,1dcf2fcf-5f95-47b1-883b-7af53d477a3b
1290,5a31025d-e6b2-46e6-87c0-6469d76af016
1291,8c13fbce-e577-4ee1-948c-fa67ae782728
1292,57c15e44-3bc5-4104-9470-f692191dbb74
1293,597a741f-68c7-4c24-baa5-c4ce755170b1
1294,ab9e36df-3ba4-4968-b19d-587eede7f2be
1295,e9888890-71de-4be4-8199-bc6216959d53
1296,a14e90d5-cf90-4b99-8767-0044b543c88a
1297,d02cbd35-220d-43b0-ad63-47c97d1cf95a
1298,b5aed83c-ba2c-4d98-b539-feb0a14140a4
1299,148877ad-7021-4558-a5a0-87fff5a0277e
1300,d01c02b1-32c1-4beb-960c-f51390b23d99
1301,b00246e3-090c-4ac5-a918-3871f12666f2
1302,bd0007b0-30ee-4a81-ac20-485016874527
1303,3922185e-265b-494b-bdbb-31c8ac72864d
1304,ce1f95bd-aa19-401a-8e9d-b2084ea9da99
1305,3f201977-ebb7-486c-870f-65bbd2686d92
1306,9f3481c2-1127-4297-8265-77286b963fc1
1307,01ce15de-64fc-47a5-ac39-46e0b57cb684
1308,85fb518d-9542-4cc4-bff3-710cd2cdf72c
1309,b3e7d34c-43ca-4dfd-bbce-21f1066a1fa2
1310,a2494963-ddfe-40d7-885f-a4a7e7cee711
1311,7230b09a-e32b-4e1d-af1c-c8b4a587064f
1312,c8102c73-8f6a-4c5d-a452-797d9aaba5d4
1313,445e31a5-811d-480d-911c-7d9e15df6c1d
1314,6eddeaab-425e-4b65-9411-f64db9ff72f8
1315,656a515d-e5c7-4198-8dee-7ebd0491d435
1316,bed523c1-151f-49db-a94a-18234207fb0d
1317,71d6ad22-eff0-4ab8-b771-72bcc0385c75
1318,076aca33-d9b9-4603-9b68-bcb241b8fe87
1319,5272472d-f09f-4f7f-b008-622ef7934a45
1320,76583118-644b-4ff3-8b9c-e080822d3669
1321,4b2355f0-146a-4441-b748-ae22335fbd53
1322,d29865e9-e5ea-4ff1-a8d8-eb9cdf4445c5
1323,eec7b6e0-4f57-434a-a40c-4b0b68d29371
1324,745e87e1-2454-4028-bec9-ee97ff30f8c0
1325,0f0ff857-5b5d-448f-9d22-1bf31cbca5eb
1326,865d3eb2-b81f-42d3-a70a-60851de8938f
1327,1b215926-0bee-41a6-ab50-458ca96096cd
1328,4ffef83d-9410-4dab-b976-212bda0b9c4d
1329,850f3446-4573-4cd1-8b3b-ba7faa8bd943
1330,eff25fdb-a677-437b-bb87-f4e4b4614499
1331,946f3a3f-4c0d-4761-af5e-9378354ac0c3
1332,0ccf8fe8-0485-4d47-9cf3-a7cb185ac190
1333,611a8844-42dc-4fd9-adf9-b4ae0c185593
1334,cd5b819a-b1c9-4e6d-bc59-d6d344258ef9
1335,667abc92-cb0d-45be-b17f-06f90eaddf82
1336,9cc02e63-d2ee-4fe3-a38b-8352abdb171e
1337,5c271fb0-097e-42ad-bce8-9d79c16923f2
1338,87df0ac3-dc0f-474b-8f3c-2a7075dc746b
1339,c0e1a229-b104-4fb5-aeeb-4067b41e83a3
1340,d785f0e6-5068-4215-9e18-9615f5047cf2
1341,411776f7-814b-4227-93fb-1c0a6047a4d9
1342,c3409220-6c99-409b-9730-667c2ff12c97
1343,506e033d-e1af-4591-b9ea-37ad93798a7b
1344,bac5f1e6-9678-4ae1-9c08-7a2f5842235a
1345,eb866450-50ca-48ab-a81b-01b464cef36a
1346,25896704-b327-4f70-82c6-ea8ed111f509
1347,a7804b16-7fa6-4349-848a-41c72f5bf3f3
1348,beeb6931-4e16-45cc-a6e0-30c23cf76d55
1349,66d798ac-f635-4c07-869d-95376ec05761
1350,e9569816-7d10-403a-8ca2-4ae5fffe10bb
1351,7c17f828-06c8-438b-8e02-99302091faa6
1352,65d67292-aec5-4e2b-96a8-67ddf70a9960
1353,4bef22a5-6cb0-48bd-add4-d1377bb4b746
1354,e4fd1b04-9985-4d3e-ac70-2cfcd93b5ad5
1355,a7a5a71f-ff43-4132-b171-d43544ed6192
1356,2c8781ed-408e-45ef-9621-11537c30de95
1357,892b083a-f5ac-42f6-9b27-62c7283b2f0c
1358,d3db185c-b962-42fd-ab56-067af8ffa754
1359,6c6e5c0b-7e61-4649-bdad-e0c4364c0e2a
1360,4c843dbc-0934-4af5-bacb-9a813503bb6d
1361,7bc1461a-78e8-4c17-9b59-db2dc97da571
1362,de9e8d67-1e9e-4964-8b10-c2b4f65135b1
1363,2d419c94-838c-46cf-ae6d-002df43438b1
1364,31f0219e-ba45-44bc-b9b6-9f6e9d60e67d
1365,9175da65-caa7-4177-a9a6-4b75cded7acd
1366,e234cbd2-be0c-4e7d-8e4b-2b84b5bac0d6
1367,5c78a6f7-6d63-4b56-bd4a-8da9f39f9f2b
1368,d1c2e94b-035e-484e-9b71-2e5bb3daac70
1369,a1c57710-fe13-4bf0-8639-b9175cd00275
1370,645fd6ac-e636-4bd3-b979-c2a0e438586e
1371,52e7bca7-17c8-456a-b2dc-a58f648dae6e
1372,293fb8f1-9c16-4271-a64d-7fc03b56f673
1373,4023bfe4-3398-4701-b9a9-479f45aa3598
1374,ab5ebe78-f6ea-4785-b49f-b51b2ecbd3ef
1375,e3d248b5-3704-4ca9-8af1-519078df5e74
1376,32b3ba2b-745a-4b3b-aeba-f1306fc259f7
1377,8f0ef063-4950-4175-895d-2df580d755fc
1378,d8dc9fdd-2ab0-485b-9519-838cdd67649d
1379,f51760b0-c86b-4d38-960a-b13ba2b9f123
1380,6789ef3d-38c5-44f1-bbcf-e21da6a1e487
1381,5a9c52f5-3be9-411b-9735-a79a7588b85f
1382,2c7371fe-dfdc-4693-8ac2-cb0e59cf7842
1383,1f32ded5-860d-4944-873e-a3df13d76967
1384,a0e61432-2b0f-40dd-83f1-c25342d85fb5
1385,343d5adf-1119-419a-b6e8-655f4a29cca2
1386,02bfa4be-b888-46e7-9008-b34955941295
1387,a9fffd41-73d2-427d-aea2-6fd308b08fc0
1388,9967a7df-1da8-45cd-afc2-93059501b385
1389,b9382076-2e3e-4ec6-94f4-7074db478cdc
1390,3f182df8-9373-4415-8826-11ab9cebae7a
1391,1434b7bb-7175-4d3f-8eb9-369399d1b560
1392,e9cac696-57f9-4784-8972-2e7f28740972
1393,ebb3087a-75c4-4dea-8354-9be1c746d6cb
1394,6788c107-eea6-46d7-987e-4cf59238fd69
1395,8d9595b6-812e-4e32-8a58-fedbe856b2f2
1396,94257812-23ee-4e0d-a0b4-a45afdb46fb3
1397,55e8b3fc-f63b-4d5e-9ff4-2645ae08082d
1398,6b6f922a-8f7b-4708-a8b8-4054423556da
1399,a397420b-f7e2-4349-b5ec-6054fda30a13
1400,525cdd9d-873c-4395-a93d-aeb2dda14888
1401,06d1fe57-be2a-4f84-b3db-c4e25e6b24d3
1402,a626b9a3-6b9f-4d6e-ae9f-9fba2dfe4c8e
1403,7c9748a0-a134-4b7b-be8c-17725f9df6c9
1404,6d7614d9-bdd5-485b-b70e-e32f64ced15c
1405,65124281-f65d-4b9d-9e45-8a6a4dada399
1406,c6d2e23e-abb7-452b-a336-463448d99e47
1407,0359e1a0-5efd-4921-8c41-89f1f0783aa1
1408,3dc3aebb-8715-48de-9772-ce64f14da41f
1409,606e59e2-285f-4955-83b1-de242970d5b5
1410,e98b306d-8324-4b40-a038-457546bb99bc
1411,42a15a85-9b68-45de-87a9-2480d55c30e6
1412,5a2500c3-41bc-448e-9666-0e197622b647
1413,1fa3e73c-373f-4e32-b371-17e7ca515852
1414,530dc97b-35b4-4730-8872-f9b057552c86
1415,450383c0-a70a-4ef2-8381-3fa1d3e86523
1416,cb3fa428-3166-488a-a2bf-e25cd18df37a
1417,43525b49-d268-4411-9aad-133da4344cf6
1418,e533a428-ea67-4c2d-9648-81749350fcd5
1419,f96fca02-1662-4ad1-88a8-a6b37b34b098
1420,3aad442d-bce0-402c-b615-3c39af67a7a5
1421,e7478dc3-3708-4b13-9852-871c2381bfb5
1422,51131543-f0e0-45e6-9a5c-172979091a9b
1423,d1f0a4db-a3f6-4b8a-8fa4-71c7bd6ca70c
1424,35091d81-268d-4a65-ab8d-9f239ce6eb14
1425,af114e6b-3c4b-4cc2-b7da-0b8e0554ee36
1426,a74a9d78-f255-4197-87de-869b18eb126d
1427,a8c127a3-f399-4861-91ea-159125f1837c
1428,b17bef65-59e5-47d2-a29d-de0eee07b72e
1429,d37be0e7-aec7-4bff-813f-5bf707e2fb76
1430,512ead5e-8685-4c6f-825c-2441cd95892d
1431,075ce28f-2841-4c84-b04a-6864bd46624c
1432,1c849f6f-931e-49c8-8f0d-bed47330e96f
1433,1be5573c-02b3-41da-85f6-f4c9b6d4b363
1434,f7555e60-9962-4248-a713-120f5d18a5b6
1435,138db8c3-eca4-4582-ad4c-460169759673
1436,a2d81d53-020d-4921-bc82-e1f0161d839c
1437,288a3fe1-b668-49a9-aa6f-5d1bb8d4a662
1438,309c28ba-4c21-4e0b-8299-48683e56ca54
1439,80d45a7d-1075-4057-9a44-6bce7e5f63df
1440,94bc98cc-e31d-4a04-b33c-64656dfd5d5c
1441,123b7812-cc1f-4377-8166-d4eec932305a
1442,17f91531-5815-4314-9c84-544e54325088
1443,95d71275-b1b2-4af3-b7bb-5b4bcc6ea68d
1444,d060e8b3-1209-40fa-9c33-46b3a84eaacd
1445,d6f22281-0a36-4b48-9e75-f8e308fd2165
1446,b54967e0-175f-45e5-b657-264f9fe52f8e
1447,e890bc9b-c064-4e60-a672-50a46876310a
1448,3ee2bf96-5720-4513-b119-37634cc7563d
1449,00097987-7795-4c01-92c7-66bf486bacca
1450,7f3c7a08-1428-47ab-a59e-49ae1a26cff4
1451,7e4ce928-54c3-46aa-a1bf-1ee4f1fc8649
1452,253fa40e-505f-4e87-b982-5b82e8233784
1453,a1427ac2-3ca9-4a6b-9b28-2da614698dec
1454,6468acc7-68d9-43a9-905f-ab9a4e1f225f
1455,30e3d257-c16c-42ba-b2b9-078ce56716e8
1456,155b0711-026f-464e-9640-d38da87add09
1457,4d4a87fc-a840-450f-ac8d-d96c7bc5ec31
1458,0faf23a9-d9b1-4861-9852-bb5f49635b09
1459,71fa5a6c-c7a3-4b36-9509-501b3b4f6dc1
1460,ae024401-3e47-48c7-973a-89f50714893d
1461,79ead8d2-e09d-41b4-8020-30c6925315c9
1462,710218fc-ebb5-4b61-84a2-6fa35591534c
1463,6e6f2cef-3a18-4af7-8e82-c6ba3e7aae7b
1464,bcf746b5-7bf5-44fc-934b-9c44540ed213
1465,8930bc3c-194c-41d2-9ead-70f04b3d37ea
1466,b556617e-684b-4a75-bb40-6fbdc57e791a
1467,6e9da1d1-9003-4ab2-a830-16d0328bd2e4
1468,f6cb6b79-8707-4c6d-a6bc-2b2012de5aed
1469,eda99bd7-a23d-42a0-bdb9-b4528e0122d0
1470,5f4ff647-685c-45b8-a89c-e2dc269bad58
1471,f8404f44-f730-4531-abf3-a05bfe5dccd3
1472,78fdf0b7-9078-4e78-b39f-9f2094e7a714
1473,d7aefc27-9552-4496-aa5b-91fc25bc95ba
1474,e31795fc-3756-48c8-97f8-3c55599cd769
1475,830c021b-15f5-4e7b-9369-c0071b1d8f4a
1476,f2585ba4-8cb2-48af-a6fa-e0eba690d891
1477,cc3b1321-8dbb-45cc-98e1-ba891d87ad78
1478,4cd67a3e-2cac-4d3f-91c9-fc45b6c4483f
1479,56b15b33-6dff-457b-967c-e32379d6c8fc
1480,8031a689-9713-4470-a637-89f8a185c143
1481,f1109d9c-a34a-4d95-ade8-3e3a69d5f9aa
1482,7a0f6cda-7672-4a2e-8ddc-8c88024575c5
1483,7b0d0000-8913-45d7-aec4-152287c53850
1484,3fe39368-22a6-41e2-a2ed-63f5093c9ff4
1485,1fd35358-52e0-4acf-bf59-44cbff312462
1486,51102373-6333-421b-b675-4f4d442ba06d
1487,ab8a6dca-6eae-465c-b158-fa5965291a6d
1488,8a300708-e7f1-44d8-a9e8-7d8b94127a91
1489,bd9e32fa-af12-427b-acb3-763b4a650b32
1490,fae3017e-09e9-4802-b0e3-c1b86ec9a5e4
1491,55ba0571-8c96-4c1e-abca-9deb8286569a
1492,bb5733f6-ee08-4449-b446-d11b511c07f8
1493,2ee17ea7-70e8-40a3-8a95-056ceb1dde29
1494,5fb40fad-b97e-4a8a-8620-721ac14bc217
1495,357ed478-5937-4843-b53b-c3c68cfa26c4
1496,57e5fc86-cc20-4e09-b031-367af7aa6164
1497,e73e8a23-5199-4197-b2de-2e67c6b196cd
1498,1c4f68a3-f7a0-4b36-8216-cf1c5ddc47ae
1499,8a7dd9de-d45b-4a74-983b-6435e38ae017
1500,c9680ddd-2fd7-423e-92de-ff7d2fef56ba
1501,b3617a04-39ff-46d4-a951-cbf0ce3376ff
1502,2a4f1705-aab7-4a5a-b562-e2bbe62bd26b
1503,c4e46e6b-75d5-4ccc-9b36-cc8e8375f08e
1504,92fe417d-f3c4-4f78-a0d8-31e1b51878c0
1505,550c0b83-5997-4ac2-b699-2e68d81b6655
1506,f48b868b-9816-4b47-aef8-d53e28a33bbd
1507,424b56bb-e775-4cc4-b8bd-bc5105497b87
1508,a1e5ae86-8fbd-4527-9064-284db0d393e5
1509,707d851c-e281-43ff-ba6c-f2117b56566b
1510,0190da6a-3d01-40b5-9883-d509cc4002b6
1511,d9642f09-08df-4ac6-bc92-3ba4d45784e1
1512,87569114-2e5c-4694-bcd8-f7ae8f7e12b3
1513,ec4c8abb-5081-4ebb-9d33-1150d045d213
1514,dd2927c4-ccc2-4aa7-be03-ca93ae8f77ad
1515,05fc9271-850d-4e62-86d0-664347d73af2
1516,5fd42700-58fe-4fb5-8770-360170b5d3a5
1517,af436251-02a4-45d4-bcde-267b5cf1a562
1518,e2fca367-d81a-4c98-80bf-cf065d83a699
1519,989aec6b-e224-4f1c-95e0-0572a1f6de28
1520,06e97ee1-fd6b-499e-92fe-9b1bfac33048
1521,78bbe3f3-3090-4c0a-a291-3163f403c9be
1522,d49c7364-41a4-4a48-be59-a2034aa21419
1523,8e682076-5627-40ee-a196-d996c260e513
1524,b0a75618-ae5c-4fd4-97af-66f328a0e01c
1525,bfa799bc-44b3-4c12-9029-e6f1cb34786e
1526,12f91afb-c3a2-4cbf-97cf-96b7c26be0fb
1527,1c4d189b-15f8-4e6a-bf26-8c6e59804408
1528,94b47426-4004-400b-b52e-a6918431670d
1529,40138f41-6964-4c8e-9756-c4bb1afa1c01
1530,170e5de7-7f8e-4990-bdff-01c72108a46a
1531,4fed93ab-f622-4e44-b7ca-8dcdd6b43e35
1532,8c17f994-bf4e-4045-ad13-7cbf4173eea4
1533,22c89deb-d382-45dd-b5bb-2c95d52f2fe5
1534,20946f54-d601-4554-87d9-4b607b1ee2e6
1535,5a856249-6d46-4c0e-b5dd-f75561a22575
1536,308ac76c-03d3-4de8-b593-4eec154824c3
1537,8ef27717-927e-4c96-ac19-e804a24c8126
1538,fb24053d-5522-4646-bdc7-71130114e96c
1539,8f3c4e8a-1ad0-4d1e-92fe-de82441d620d
1540,65c70256-9c0c-46f7-aba1-5065fbcc350a
1541,60e022b6-d6c2-465c-936a-9c8bb35936bf
1542,0101c0d9-6a4b-4dbd-9f59-91e376d584bb
1543,bf62cfa9-b1fd-4b74-bc94-5faed6a1b9de
1544,86e10e23-b99e-47a1-83b3-6a8a8488a4aa
1545,ee2b7bc9-a409-42a7-a36f-dcfd2177e959
1546,5fecdd4a-a0a0-46ec-876f-323b013fce47
1547,46905ba4-bd50-4978-9312-45a825663d35
1548,b51c5167-4500-430e-b4f1-8b2877529495
1549,a25213a7-e817-44c8-8077-7e84b332e8a3
1550,d4a13396-46d8-4741-ab3d-68e8211c0813
1551,af914cdf-e2bf-404d-924c-d2e4de0b9400
1552,4fb5e5c0-e3a9-4958-80a2-dd3faff4b1c7
1553,0d607b5d-581e-461d-b6b7-91f0bf8bb205
1554,948749e3-471e-4a8f-92ad-73e934b95ec4
1555,0e15eea9-4cb7-4488-9770-07418b52745c
1556,6464e14d-4b6c-43f2-8635-061c7fd80568
1557,a92e16c3-14a3-4d19-b4e9-19ccd297e4f8
1558,b32ff943-79b1-4cf2-ac7f-f7f93b9cf610
1559,30a7f8e5-0d78-45b8-afe5-5f479cafeb3b
1560,cb30f6ec-72d1-41f9-bac8-5fe28a48f093
1561,6a36c97a-ba11-4a85-b45b-44999fffe057
1562,05345a7f-6262-4bf6-a96d-d90c4e0ae8b8
1563,03bbaee4-1663-48e2-8abe-487eb9eb52d2
1564,3287f682-8760-4b85-b0a7-a063edf15978
1565,25c895f5-a4c8-4654-a2f7-56567f6a3a27
1566,143beac6-1608-4b52-9288-70a6b2617ad2
1567,a42d4595-dcd9-41ca-95e4-946b8243355b
1568,b5629e6f-ddc0-4c61-b437-12a8c8bf66dd
1569,55460e3b-6ab0-4986-bbf4-8077f7e34891
1570,4b227720-d6ff-4a29-ba14-ce7eb6bbcdac
1571,2e61fcfd-9986-4926-bc9e-3977bae5a41b
1572,172c4e09-0649-4e08-b3fc-38b3f0e48210
